log_id,account_id,action,query_time,timestamp
13947,14287,balance_check,1.1168,2025-06-09 07:03:04
13948,14287,suspicious_activity,0.1238,2025-06-08 14:28:25
13949,16479,balance_check,4.3192,2025-02-28 13:22:10
13950,16479,deposit,4.2952,2025-11-25 05:02:11
13951,16479,failed_login,4.802,2025-08-26 03:55:16
13952,16479,suspicious_activity,2.4056,2025-03-31 20:32:14
13953,16479,transfer,3.8554,2025-12-14 13:34:12
13954,16480,logout,3.7172,2025-11-19 08:27:17
13955,16480,balance_check,1.8691,2025-06-04 07:35:44
13956,16480,deposit,1.9646,2025-01-29 01:31:05
13957,16480,withdrawal,0.9358,2025-11-13 04:08:00
13958,16480,deposit,0.3831,2025-01-30 19:28:05
13959,17388,suspicious_activity,3.9163,2025-07-03 21:18:56
13960,17388,transfer,3.9597,2025-09-17 04:42:50
13961,17388,slow_query,0.1805,2025-03-16 13:26:12
13962,17388,withdrawal,1.5606,2025-03-08 23:04:03
13963,17389,failed_login,4.8469,2025-08-18 15:08:10
13964,17389,withdrawal,1.1115,2024-12-26 15:40:13
13965,17389,failed_login,2.2314,2025-02-17 00:14:45
13966,17389,withdrawal,3.4399,2025-05-11 10:56:57
13967,17389,login,4.3493,2025-12-13 04:34:40
13968,17390,failed_login,4.5319,2025-01-27 04:16:49
13969,17390,slow_query,3.8672,2025-10-27 08:03:51
13970,17390,withdrawal,2.6924,2025-11-10 08:09:52
13971,17390,logout,4.1419,2025-04-06 20:33:20
13972,17390,login,0.078,2025-07-23 19:07:41
13973,233,balance_check,3.3137,2025-05-12 11:57:32
13974,233,withdrawal,4.6311,2025-03-03 18:06:11
13975,233,logout,4.3568,2025-04-13 11:39:59
13976,233,suspicious_activity,1.8054,2025-02-17 06:25:30
13977,16023,transfer,3.1189,2025-07-15 01:48:17
13978,16023,balance_check,4.3248,2025-03-22 05:22:51
13979,16023,transfer,4.9736,2025-08-02 04:48:31
13980,16023,deposit,0.4447,2025-09-11 04:25:49
13981,16024,withdrawal,2.6507,2025-04-01 07:49:48
13982,16024,deposit,1.0145,2025-07-04 01:56:32
13983,16024,failed_login,1.2738,2025-02-28 02:01:09
13984,16024,logout,1.985,2025-11-05 01:35:11
13985,16025,deposit,3.232,2025-04-09 21:46:37
13986,16025,login,1.5068,2025-07-10 18:09:54
13987,16025,login,0.0902,2025-06-04 12:35:16
13988,3763,withdrawal,3.3376,2025-03-06 09:11:28
13989,3763,slow_query,2.2596,2025-02-14 03:48:12
13990,3763,transfer,3.8,2025-09-06 00:48:17
13991,3763,deposit,1.7332,2025-06-26 08:34:06
13992,3764,withdrawal,2.4004,2025-01-25 14:56:24
13993,3764,login,4.7757,2025-08-28 08:30:53
13994,3764,failed_login,4.8423,2025-03-07 05:31:30
13995,3764,suspicious_activity,3.4564,2025-01-23 21:54:21
13996,3764,login,2.7268,2025-08-28 15:34:10
13997,13474,suspicious_activity,2.3886,2025-12-13 07:19:41
13998,13474,logout,4.6181,2025-05-21 09:14:39
13999,13474,login,1.0802,2025-10-13 12:56:11
14000,13474,logout,2.5163,2025-09-25 10:08:29
14001,13474,slow_query,2.6276,2025-10-17 23:35:47
14002,3524,withdrawal,1.7617,2025-11-23 04:32:38
14003,3524,deposit,0.2524,2025-09-28 06:24:44
14004,3524,withdrawal,1.8908,2025-01-15 00:26:58
14005,3525,slow_query,1.2131,2025-07-09 23:28:20
14006,3525,failed_login,3.8094,2025-07-06 05:42:24
14007,3525,failed_login,4.0717,2025-08-18 07:27:00
14008,15500,transfer,2.1661,2025-02-01 21:51:25
14009,15500,balance_check,2.5712,2025-03-27 07:38:18
14010,15500,suspicious_activity,3.5838,2025-12-09 11:06:33
14011,12289,withdrawal,3.3347,2025-11-20 03:38:33
14012,12289,slow_query,2.746,2025-12-07 06:30:03
14013,12289,logout,3.2214,2025-06-27 17:29:16
14014,12289,suspicious_activity,3.0178,2025-09-10 11:13:19
14015,12289,login,2.4139,2025-06-09 07:00:24
14016,12290,transfer,3.4663,2025-04-04 18:46:52
14017,12290,transfer,0.1613,2025-07-26 13:46:25
14018,12290,deposit,4.2995,2025-01-11 09:04:24
14019,12291,suspicious_activity,3.0793,2024-12-29 20:40:23
14020,12291,failed_login,0.8836,2025-07-23 19:20:36
14021,12291,failed_login,4.409,2025-07-28 18:02:32
14022,9011,logout,4.934,2025-01-09 19:34:11
14023,9011,failed_login,3.3667,2025-03-07 19:50:00
14024,9011,suspicious_activity,3.8463,2025-08-14 10:31:49
14025,9011,deposit,0.5418,2025-07-03 00:12:15
14026,17495,transfer,3.5494,2025-09-08 03:13:13
14027,17495,logout,0.1067,2025-09-02 13:14:15
14028,17495,slow_query,3.9731,2025-10-30 08:04:55
14029,17496,slow_query,2.6427,2025-10-30 12:07:03
14030,17496,balance_check,2.9513,2025-11-22 00:43:58
14031,17496,suspicious_activity,4.4658,2025-12-11 20:53:43
14032,17496,transfer,2.2581,2025-11-15 13:58:20
14033,17496,slow_query,1.7599,2025-03-22 13:41:58
14034,14139,suspicious_activity,0.5588,2025-05-30 00:55:15
14035,14139,suspicious_activity,1.5111,2025-02-05 09:20:19
14036,14139,slow_query,4.8983,2025-03-20 22:35:43
14037,14139,slow_query,0.5162,2025-08-03 22:36:57
14038,14139,balance_check,3.9764,2025-01-29 04:07:19
14039,6660,deposit,0.2327,2025-01-04 03:09:50
14040,6660,failed_login,0.7022,2025-11-03 08:27:50
14041,6660,suspicious_activity,0.6226,2025-02-08 08:17:08
14042,6661,transfer,4.7481,2024-12-24 14:37:34
14043,6661,deposit,1.3568,2025-12-04 20:15:25
14044,6661,withdrawal,0.3615,2025-08-10 18:04:05
14045,6661,balance_check,3.2303,2025-11-28 05:24:21
14046,18069,slow_query,0.3732,2025-06-19 11:12:06
14047,18069,suspicious_activity,2.2387,2025-07-29 15:54:25
14048,18069,login,2.7685,2025-01-10 14:10:02
14049,18070,deposit,0.2339,2025-04-08 02:18:28
14050,18070,logout,2.12,2025-03-19 06:18:13
14051,18070,withdrawal,2.9452,2025-07-04 05:23:21
14052,18071,login,3.4367,2025-08-08 17:48:48
14053,18071,login,0.8751,2025-01-29 22:42:21
14054,18071,logout,1.0463,2025-03-22 00:51:26
14055,18071,failed_login,4.5756,2025-11-30 19:43:29
14056,12918,failed_login,0.7892,2025-03-16 03:14:51
14057,12918,deposit,0.1136,2025-05-23 04:11:41
14058,12918,deposit,1.0989,2025-02-10 06:37:26
14059,12918,logout,4.9352,2025-09-14 14:32:40
14060,12918,logout,3.9495,2025-09-24 01:29:35
14061,12919,deposit,3.7495,2025-06-08 14:21:41
14062,12919,logout,2.7837,2025-03-27 18:18:57
14063,12919,suspicious_activity,2.2149,2025-05-23 07:19:04
14064,12919,balance_check,4.3055,2025-09-24 12:44:14
14065,12919,logout,4.5423,2025-01-09 07:09:43
14066,12920,logout,0.7864,2025-05-12 03:11:12
14067,12920,logout,2.2952,2025-03-11 23:49:25
14068,12920,suspicious_activity,1.7374,2025-03-07 02:58:15
14069,12920,logout,2.174,2025-04-04 18:35:48
14070,2409,login,0.4537,2025-08-09 11:35:40
14071,2409,withdrawal,4.8609,2025-06-12 04:08:13
14072,2409,balance_check,4.1356,2025-06-24 22:59:52
14073,2742,deposit,0.2675,2025-05-22 11:56:39
14074,2742,failed_login,4.4953,2025-03-07 14:37:00
14075,2742,withdrawal,0.7861,2025-10-09 08:46:45
14076,2743,transfer,1.6864,2025-03-15 09:33:55
14077,2743,failed_login,3.477,2025-10-08 05:01:30
14078,2743,slow_query,2.4124,2025-07-31 18:51:40
14079,2743,slow_query,1.5953,2025-12-14 17:17:53
14080,2743,slow_query,4.5043,2025-11-09 10:58:51
14081,2744,failed_login,3.5934,2025-09-16 19:45:57
14082,2744,suspicious_activity,0.9792,2025-03-20 03:00:34
14083,2744,deposit,0.4295,2025-03-25 01:29:36
14084,2744,login,3.086,2025-11-29 04:44:19
14085,2744,slow_query,3.355,2025-05-14 08:08:12
14086,18347,failed_login,0.8029,2025-10-18 18:13:23
14087,18347,transfer,2.704,2025-12-16 06:45:27
14088,18347,transfer,2.7412,2025-03-23 20:08:07
14089,18347,balance_check,4.5557,2025-06-06 14:17:08
14090,18348,failed_login,0.3435,2025-10-17 06:37:45
14091,18348,balance_check,4.636,2025-09-15 18:08:19
14092,18348,login,3.224,2025-08-01 01:28:54
14093,18348,login,4.4227,2024-12-21 10:24:14
14094,16132,deposit,3.2633,2025-09-29 13:27:49
14095,16132,withdrawal,1.7802,2025-07-07 23:59:11
14096,16132,logout,0.2147,2024-12-22 20:04:10
14097,16132,deposit,1.8281,2025-04-27 14:09:58
14098,16133,slow_query,2.1713,2025-07-29 03:06:37
14099,16133,login,2.2901,2025-10-24 22:05:08
14100,16133,login,3.8387,2025-09-13 20:51:29
14101,16134,deposit,0.9634,2025-05-14 12:06:25
14102,16134,failed_login,4.5776,2025-10-03 09:32:50
14103,16134,balance_check,1.995,2025-04-21 05:09:25
14104,16134,suspicious_activity,0.9952,2025-05-07 12:52:29
14105,13637,balance_check,4.5607,2025-04-03 02:34:22
14106,13637,withdrawal,4.7238,2025-10-27 20:39:56
14107,13637,logout,2.6805,2025-12-07 01:59:31
14108,59,withdrawal,4.2376,2025-03-10 13:56:48
14109,59,suspicious_activity,2.6594,2025-05-19 22:05:01
14110,59,failed_login,1.7342,2025-03-11 20:32:32
14111,16860,failed_login,3.6193,2025-11-30 03:58:00
14112,16860,deposit,1.6114,2025-08-31 23:04:16
14113,16860,balance_check,1.9466,2025-02-08 02:38:52
14114,16861,suspicious_activity,2.8693,2025-12-04 02:04:08
14115,16861,transfer,0.6451,2025-01-09 02:59:36
14116,16861,withdrawal,3.4823,2025-06-18 18:11:13
14117,16861,deposit,2.5893,2025-10-29 23:05:43
14118,8183,login,4.5032,2025-03-07 19:56:36
14119,8183,login,0.493,2025-09-08 15:50:26
14120,8183,balance_check,3.1196,2025-02-21 14:34:42
14121,8183,deposit,2.5132,2025-07-28 14:58:07
14122,8184,failed_login,1.9171,2025-09-02 05:19:34
14123,8184,failed_login,0.36,2024-12-31 03:15:37
14124,8184,login,2.2205,2025-01-12 20:45:25
14125,8184,slow_query,0.9424,2025-04-28 16:09:26
14126,2942,login,2.7971,2024-12-18 10:37:35
14127,2942,transfer,3.815,2025-01-26 01:12:21
14128,2942,slow_query,1.3356,2025-05-06 13:32:41
14129,2942,slow_query,2.8595,2025-12-12 10:56:59
14130,2942,slow_query,1.817,2025-03-27 10:39:55
14131,5319,transfer,1.6008,2024-12-19 05:22:12
14132,5319,failed_login,4.935,2025-08-01 02:31:33
14133,5319,slow_query,2.5546,2025-04-03 14:53:08
14134,5319,balance_check,4.0073,2025-12-08 15:37:50
14135,5320,transfer,2.5991,2025-03-09 02:51:10
14136,5320,transfer,0.4625,2025-04-15 12:35:21
14137,5320,login,3.3435,2025-10-06 11:53:51
14138,5321,balance_check,2.1717,2025-04-09 08:00:05
14139,5321,failed_login,1.6808,2025-01-12 03:42:51
14140,5321,suspicious_activity,1.6258,2025-06-07 17:03:22
14141,5321,logout,1.0307,2025-06-04 05:25:10
14142,6210,suspicious_activity,4.3943,2025-06-25 00:31:39
14143,6210,login,4.0499,2025-12-16 07:50:56
14144,6210,deposit,2.1752,2025-09-26 14:10:20
14145,6210,transfer,1.2814,2025-07-09 07:06:10
14146,6210,withdrawal,0.1167,2025-10-06 18:07:06
14147,6211,login,0.1271,2025-09-22 07:39:26
14148,6211,suspicious_activity,1.143,2025-01-29 15:58:36
14149,6211,suspicious_activity,3.0785,2025-08-28 04:59:31
14150,6211,deposit,3.4949,2025-08-13 06:57:00
14151,5238,transfer,2.5604,2025-09-21 15:20:19
14152,5238,transfer,1.6407,2025-01-27 04:51:19
14153,5238,slow_query,3.8283,2025-08-30 11:10:23
14154,5238,slow_query,4.6166,2025-07-24 02:27:44
14155,5537,logout,0.0224,2025-07-14 11:47:38
14156,5537,transfer,3.7673,2025-04-05 18:53:45
14157,5537,suspicious_activity,1.1208,2025-02-21 01:16:45
14158,5537,slow_query,1.6958,2025-11-03 05:39:26
14159,5537,suspicious_activity,1.2813,2025-02-19 18:38:25
14160,5538,balance_check,2.7349,2025-10-16 21:32:14
14161,5538,failed_login,1.2455,2025-07-26 04:20:24
14162,5538,login,0.4906,2025-10-14 20:44:18
14163,5539,failed_login,1.4202,2025-10-26 15:38:37
14164,5539,slow_query,3.5998,2025-01-26 12:32:33
14165,5539,logout,0.3363,2025-12-14 03:30:11
14166,5539,slow_query,1.6192,2025-07-24 18:32:59
14167,6932,failed_login,3.6282,2025-08-04 14:56:29
14168,6932,withdrawal,3.3312,2025-08-07 21:28:33
14169,6932,withdrawal,1.9063,2025-10-19 15:49:49
14170,6932,failed_login,1.8048,2025-09-12 10:50:39
14171,6932,suspicious_activity,2.748,2025-04-28 20:12:15
14172,6933,slow_query,0.7973,2025-11-08 08:46:19
14173,6933,slow_query,2.0704,2025-03-21 15:32:48
14174,6933,login,4.5581,2025-03-15 09:57:40
14175,11714,suspicious_activity,2.284,2025-05-11 02:31:26
14176,11714,slow_query,1.1355,2025-03-11 05:06:41
14177,11714,logout,2.2991,2025-08-11 16:25:05
14178,11715,suspicious_activity,3.5611,2025-07-03 11:36:39
14179,11715,deposit,0.3639,2025-04-05 10:08:30
14180,11715,logout,2.4106,2025-05-08 21:52:07
14181,11716,deposit,3.3999,2024-12-27 09:28:19
14182,11716,withdrawal,2.2592,2025-11-22 14:00:11
14183,11716,logout,1.2437,2025-04-19 03:36:40
14184,10214,suspicious_activity,2.5127,2025-08-20 16:40:49
14185,10214,suspicious_activity,3.2509,2025-09-08 18:32:22
14186,10214,suspicious_activity,0.543,2025-12-13 16:36:53
14187,6650,login,3.3379,2025-06-18 20:20:23
14188,6650,balance_check,1.8235,2025-03-10 20:55:54
14189,6650,suspicious_activity,1.6733,2025-07-10 12:06:46
14190,6650,withdrawal,4.3219,2025-07-04 11:49:15
14191,6651,deposit,3.9607,2025-11-14 18:16:30
14192,6651,login,0.9893,2025-03-05 23:59:19
14193,6651,balance_check,3.6032,2025-05-09 10:42:11
14194,6651,suspicious_activity,1.8983,2025-12-03 13:06:26
14195,6651,slow_query,3.1508,2025-09-06 13:06:54
14196,6652,withdrawal,1.7021,2025-09-29 00:31:51
14197,6652,failed_login,1.2617,2025-01-02 16:01:45
14198,6652,transfer,3.6682,2025-01-04 17:50:00
14199,10103,login,0.5558,2025-08-06 16:26:17
14200,10103,transfer,3.7801,2025-06-27 19:25:46
14201,10103,transfer,0.6596,2025-01-01 22:45:39
14202,10103,transfer,3.1757,2025-06-30 04:00:30
14203,10104,deposit,0.2088,2025-08-06 14:57:08
14204,10104,suspicious_activity,2.7614,2025-03-04 09:48:52
14205,10104,slow_query,0.2452,2025-06-18 00:07:02
14206,9904,withdrawal,4.3818,2025-03-19 17:33:53
14207,9904,logout,3.8721,2025-04-17 04:04:20
14208,9904,slow_query,2.5879,2025-01-12 14:22:28
14209,9904,balance_check,2.9358,2025-05-18 17:39:09
14210,9904,logout,4.8873,2025-02-02 17:27:31
14211,9905,deposit,2.3109,2025-03-11 03:14:23
14212,9905,transfer,3.3977,2025-05-08 09:31:20
14213,9905,suspicious_activity,4.0154,2025-02-04 12:16:33
14214,9905,failed_login,2.9339,2025-06-04 15:38:22
14215,9905,deposit,1.6813,2025-02-10 05:29:18
14216,9906,transfer,3.5834,2025-10-07 20:26:38
14217,9906,balance_check,1.6776,2025-09-13 09:28:42
14218,9906,slow_query,1.0871,2025-02-25 02:44:03
14219,9906,login,2.4673,2025-06-22 23:55:00
14220,9906,failed_login,1.9919,2025-01-24 15:31:59
14221,3187,transfer,0.3592,2025-08-13 01:42:24
14222,3187,suspicious_activity,4.7712,2025-10-09 05:34:22
14223,3187,balance_check,4.9368,2025-06-04 08:52:11
14224,17399,login,4.0508,2025-04-04 23:01:29
14225,17399,suspicious_activity,0.6205,2025-04-20 21:39:19
14226,17399,login,1.3447,2025-01-24 00:51:37
14227,17955,transfer,0.1033,2025-03-30 07:53:03
14228,17955,balance_check,4.3935,2025-08-10 14:29:55
14229,17955,transfer,4.8744,2025-04-03 14:22:57
14230,17955,failed_login,4.3405,2025-02-27 14:29:08
14231,17955,withdrawal,0.8554,2025-03-29 22:22:06
14232,17956,suspicious_activity,1.8597,2025-04-09 12:23:26
14233,17956,login,3.5944,2025-01-22 04:07:00
14234,17956,login,1.0387,2025-08-18 09:22:31
14235,17956,balance_check,4.5737,2025-04-17 18:29:15
14236,17957,logout,2.5148,2025-06-07 06:47:34
14237,17957,login,4.776,2025-06-29 06:30:55
14238,17957,balance_check,1.9707,2025-07-31 11:26:11
14239,412,deposit,2.9122,2025-06-14 02:42:24
14240,412,login,1.9928,2025-01-03 08:26:13
14241,412,deposit,0.2949,2025-01-14 15:24:04
14242,412,suspicious_activity,3.7416,2025-10-08 02:36:34
14243,19371,slow_query,3.6336,2025-01-18 03:42:55
14244,19371,failed_login,2.6339,2025-01-20 10:27:42
14245,19371,login,1.7175,2025-05-22 17:06:55
14246,19371,transfer,2.608,2025-10-18 20:08:15
14247,11693,transfer,3.6525,2025-10-20 10:04:30
14248,11693,withdrawal,4.1855,2025-02-22 20:31:58
14249,11693,logout,3.7224,2025-09-23 10:38:21
14250,9552,deposit,1.9725,2025-02-12 03:37:56
14251,9552,deposit,1.5432,2024-12-18 12:02:10
14252,9552,failed_login,2.2635,2025-02-17 12:59:54
14253,16495,slow_query,2.4432,2025-08-18 18:55:44
14254,16495,slow_query,2.5201,2025-03-18 03:20:55
14255,16495,slow_query,4.103,2024-12-23 21:22:13
14256,16495,slow_query,3.0216,2025-07-30 13:07:21
14257,16495,failed_login,0.422,2024-12-27 00:48:09
14258,16496,failed_login,0.8804,2025-09-15 15:34:33
14259,16496,failed_login,3.1675,2025-03-06 14:51:54
14260,16496,logout,3.69,2025-09-24 15:58:00
14261,7144,withdrawal,3.9512,2025-08-29 04:32:29
14262,7144,transfer,2.6266,2025-07-26 12:39:06
14263,7144,suspicious_activity,1.9642,2025-03-12 06:13:54
14264,7144,logout,3.7257,2025-03-17 04:53:46
14265,7144,logout,3.5988,2025-04-21 08:00:18
14266,19235,withdrawal,1.9786,2025-10-01 18:29:11
14267,19235,failed_login,1.3527,2025-12-04 16:12:05
14268,19235,slow_query,3.6299,2025-11-24 19:07:35
14269,17779,suspicious_activity,4.5503,2025-01-18 10:32:00
14270,17779,login,3.1263,2025-08-04 23:26:54
14271,17779,failed_login,1.3742,2025-05-04 12:41:42
14272,9592,login,3.6378,2025-09-25 05:37:01
14273,9592,failed_login,3.3457,2025-06-03 12:45:13
14274,9592,balance_check,3.7755,2025-05-03 10:20:54
14275,9592,login,3.2879,2025-06-03 20:04:38
14276,10620,withdrawal,1.9423,2025-09-22 14:18:07
14277,10620,slow_query,3.4489,2025-04-18 04:20:06
14278,10620,login,0.2974,2025-12-13 18:42:58
14279,10620,deposit,4.7753,2025-07-12 21:38:24
14280,10621,suspicious_activity,0.8019,2025-04-05 09:15:15
14281,10621,balance_check,2.713,2025-09-07 13:36:09
14282,10621,deposit,1.2561,2025-03-24 22:49:41
14283,10622,suspicious_activity,3.6735,2025-12-08 23:08:54
14284,10622,login,4.1391,2025-01-22 08:05:01
14285,10622,transfer,2.2982,2025-02-09 07:24:10
14286,10622,slow_query,3.327,2025-11-10 13:03:40
14287,12701,failed_login,2.0101,2025-10-19 11:49:56
14288,12701,suspicious_activity,1.073,2025-07-30 11:42:23
14289,12701,suspicious_activity,2.7499,2025-05-02 04:12:42
14290,4979,deposit,0.479,2025-12-16 12:08:25
14291,4979,balance_check,0.2624,2025-06-03 10:43:03
14292,4979,logout,1.5996,2025-06-01 03:20:31
14293,17403,transfer,0.8689,2025-04-29 00:28:42
14294,17403,transfer,4.1009,2025-07-29 11:31:11
14295,17403,slow_query,4.8373,2025-01-14 07:40:55
14296,19893,transfer,1.3212,2025-07-16 19:03:40
14297,19893,withdrawal,0.6793,2025-07-08 21:01:33
14298,19893,login,2.5445,2025-10-26 16:52:13
14299,19893,logout,3.1675,2025-04-09 20:16:25
14300,19893,withdrawal,0.0578,2025-08-31 10:35:20
14301,19894,balance_check,0.7073,2025-12-01 19:16:33
14302,19894,slow_query,0.9786,2025-06-07 04:00:54
14303,19894,failed_login,3.8059,2025-04-03 13:46:17
14304,19894,logout,2.222,2024-12-29 12:40:02
14305,19895,logout,1.4263,2025-01-06 06:52:06
14306,19895,balance_check,4.1777,2025-03-27 09:52:13
14307,19895,slow_query,0.5572,2025-06-04 00:49:11
14308,19195,balance_check,1.3872,2025-01-18 14:40:35
14309,19195,withdrawal,2.5119,2025-05-06 23:17:01
14310,19195,transfer,2.1049,2025-02-06 12:19:02
14311,19195,suspicious_activity,3.6639,2025-05-29 14:34:09
14312,19196,logout,3.2992,2024-12-31 01:45:52
14313,19196,slow_query,3.4247,2025-06-17 06:45:05
14314,19196,logout,1.4258,2025-08-24 08:41:36
14315,19196,transfer,1.6396,2025-02-22 00:12:43
14316,19196,transfer,4.6199,2025-04-30 00:16:33
14317,19197,slow_query,1.4483,2024-12-23 18:05:48
14318,19197,logout,0.9591,2025-06-11 12:18:44
14319,19197,login,2.9256,2025-03-25 13:24:56
14320,19197,slow_query,1.2952,2025-06-12 23:48:32
14321,3554,login,0.8353,2025-04-05 11:36:31
14322,3554,slow_query,4.7931,2025-02-03 11:58:38
14323,3554,suspicious_activity,3.5393,2025-08-22 09:55:48
14324,3554,suspicious_activity,3.3203,2025-09-05 20:22:04
14325,3554,suspicious_activity,0.51,2025-05-21 22:47:13
14326,12370,suspicious_activity,4.9528,2025-01-17 17:59:08
14327,12370,deposit,2.6738,2025-01-07 01:56:15
14328,12370,logout,2.8716,2025-05-29 18:14:39
14329,12370,logout,4.6901,2025-11-15 03:05:50
14330,12370,failed_login,2.4015,2025-02-14 13:21:45
14331,12371,withdrawal,1.0328,2025-08-12 23:16:26
14332,12371,withdrawal,4.671,2025-05-19 09:56:11
14333,12371,logout,4.5678,2025-07-13 18:25:22
14334,12371,login,0.7016,2025-11-30 05:16:25
14335,7502,withdrawal,3.1087,2025-02-22 19:52:04
14336,7502,suspicious_activity,1.0363,2025-03-19 21:27:35
14337,7502,balance_check,3.7563,2025-08-08 20:30:57
14338,82,transfer,2.5154,2025-07-06 12:17:14
14339,82,withdrawal,3.6693,2025-03-05 03:34:19
14340,82,login,3.4275,2025-10-06 00:18:16
14341,82,balance_check,1.1726,2025-11-09 23:58:55
14342,82,suspicious_activity,3.8074,2025-10-02 00:57:34
14343,83,slow_query,0.3689,2025-06-06 22:56:11
14344,83,withdrawal,1.9288,2025-03-22 08:00:48
14345,83,withdrawal,4.8721,2025-01-03 16:11:09
14346,83,logout,4.8476,2025-04-03 16:01:40
14347,83,slow_query,3.4651,2025-01-23 04:00:15
14348,11782,balance_check,4.3274,2025-06-02 16:21:47
14349,11782,transfer,1.1537,2025-03-29 05:41:32
14350,11782,logout,4.8522,2025-11-11 19:28:39
14351,11782,balance_check,4.1205,2025-04-03 05:21:57
14352,11783,slow_query,2.7251,2025-08-24 15:58:18
14353,11783,login,2.2991,2025-03-15 21:11:40
14354,11783,deposit,0.9123,2025-12-16 07:46:06
14355,11783,failed_login,4.2624,2025-07-29 13:27:41
14356,11783,deposit,3.1259,2025-02-26 23:49:39
14357,4627,failed_login,1.0088,2025-10-17 18:14:43
14358,4627,login,2.4098,2025-05-16 21:44:40
14359,4627,balance_check,4.3411,2025-01-21 09:34:41
14360,1319,failed_login,0.1871,2025-07-24 22:27:56
14361,1319,deposit,3.281,2025-10-13 12:45:09
14362,1319,deposit,1.569,2025-08-08 15:20:55
14363,1319,login,1.4016,2025-03-08 23:29:57
14364,1319,balance_check,3.1951,2025-05-07 03:47:23
14365,17450,transfer,3.6107,2025-10-25 20:39:25
14366,17450,withdrawal,2.624,2025-04-14 17:12:27
14367,17450,transfer,4.2252,2025-11-16 20:32:01
14368,17450,withdrawal,0.2508,2025-08-06 10:40:37
14369,17451,balance_check,4.7903,2025-05-06 14:03:36
14370,17451,login,0.7118,2025-09-08 23:57:39
14371,17451,deposit,2.2626,2025-05-11 09:58:45
14372,17451,withdrawal,4.0497,2025-07-07 16:09:55
14373,17451,transfer,4.5818,2025-03-17 02:04:35
14374,508,withdrawal,2.3629,2025-06-28 15:45:51
14375,508,login,1.7876,2025-11-05 16:07:51
14376,508,login,0.7496,2025-04-21 16:59:17
14377,508,suspicious_activity,2.349,2025-08-02 11:48:11
14378,509,login,3.3227,2025-12-16 11:01:50
14379,509,suspicious_activity,0.601,2025-11-28 19:09:37
14380,509,balance_check,3.6569,2025-06-16 11:15:08
14381,509,deposit,2.3574,2025-02-08 23:49:21
14382,510,deposit,0.4765,2025-10-06 20:14:58
14383,510,withdrawal,0.5721,2025-03-17 16:27:37
14384,510,transfer,4.1616,2025-09-05 04:10:47
14385,510,login,3.3297,2025-09-10 08:23:15
14386,510,deposit,2.787,2025-08-16 07:57:29
14387,6869,logout,3.9513,2025-10-06 21:02:59
14388,6869,failed_login,0.0146,2025-05-27 21:39:13
14389,6869,failed_login,2.7112,2025-08-06 05:27:05
14390,6869,withdrawal,2.1571,2025-07-18 16:32:57
14391,9667,transfer,2.7851,2025-12-10 09:53:44
14392,9667,balance_check,0.364,2025-07-23 09:20:05
14393,9667,logout,2.702,2025-07-11 15:13:39
14394,12907,suspicious_activity,3.1009,2025-04-03 17:04:16
14395,12907,deposit,0.9342,2025-10-24 00:01:17
14396,12907,logout,4.7995,2025-07-02 00:32:52
14397,12907,suspicious_activity,2.6134,2025-05-30 16:57:00
14398,12907,login,3.2308,2025-01-07 13:48:56
14399,889,deposit,3.8195,2025-01-08 19:20:52
14400,889,deposit,4.5929,2025-08-02 01:07:01
14401,889,login,2.0896,2025-10-03 15:49:42
14402,889,balance_check,0.5172,2025-03-12 19:12:36
14403,889,withdrawal,0.3521,2025-08-24 14:29:33
14404,890,login,0.2063,2025-09-27 15:33:05
14405,890,slow_query,0.6394,2025-11-03 15:24:10
14406,890,login,1.618,2025-10-10 08:01:24
14407,890,balance_check,1.3886,2025-12-14 08:17:24
14408,890,transfer,3.2365,2025-05-21 06:55:19
14409,891,logout,1.2637,2025-04-25 11:01:49
14410,891,transfer,0.9614,2025-04-22 22:12:53
14411,891,slow_query,4.722,2025-09-23 21:13:44
14412,4508,withdrawal,1.1515,2025-12-08 09:30:06
14413,4508,suspicious_activity,3.7296,2025-09-03 16:33:41
14414,4508,balance_check,1.9739,2025-03-05 06:30:53
14415,15851,transfer,4.0408,2025-12-08 20:52:41
14416,15851,failed_login,1.3987,2025-07-29 19:10:15
14417,15851,login,2.2877,2025-05-06 03:18:44
14418,15852,deposit,3.0167,2025-03-30 16:23:24
14419,15852,login,0.8959,2025-10-30 05:12:38
14420,15852,logout,0.6483,2025-04-12 00:07:05
14421,15852,deposit,4.3579,2025-04-17 11:41:55
14422,15852,balance_check,2.7093,2025-04-26 18:36:57
14423,4148,withdrawal,3.3635,2025-05-28 23:14:59
14424,4148,suspicious_activity,3.9171,2024-12-27 16:08:48
14425,4148,login,1.4212,2025-03-24 00:26:50
14426,4148,suspicious_activity,2.72,2025-04-09 23:30:19
14427,4148,transfer,4.1965,2025-06-12 04:55:56
14428,17224,logout,2.5693,2025-02-17 22:46:26
14429,17224,balance_check,3.5743,2025-09-25 14:31:19
14430,17224,suspicious_activity,3.235,2025-07-08 03:07:58
14431,19940,logout,3.3739,2025-10-09 20:24:05
14432,19940,suspicious_activity,4.9872,2025-07-04 18:29:07
14433,19940,failed_login,2.3219,2025-06-04 11:35:02
14434,19940,balance_check,2.0415,2025-03-31 23:40:51
14435,19940,login,1.3679,2025-05-30 10:25:42
14436,19941,deposit,4.5231,2025-03-14 21:49:22
14437,19941,slow_query,1.7245,2025-04-30 17:34:27
